name,date,opened,free_places,places
GARE,2023-01-12T08:40:01,True,271,656
GARE,2023-01-12T08:40:01,True,271,656
GARE,2023-01-12T08:42:01,True,306,656
GARE,2023-01-12T08:42:01,True,306,656
GARE,2023-01-12T08:42:01,True,306,656
GARE,2023-01-12T08:42:01,True,306,656
GARE,2023-01-12T08:42:01,True,306,656
GARE,2023-01-12T08:44:01,True,269,656
GARE,2023-01-12T08:44:01,True,269,656
GARE,2023-01-12T08:46:01,True,309,656
GARE,2023-01-12T08:46:01,True,309,656
GARE,2023-01-12T08:46:01,True,309,656
GARE,2023-01-12T08:46:01,True,309,656
GARE,2023-01-12T08:46:01,True,309,656
GARE,2023-01-12T08:46:01,True,309,656
GARE,2023-01-12T08:48:01,True,274,656
GARE,2023-01-12T08:58:02,True,306,656
GARE,2023-01-12T08:58:02,True,306,656
GARE,2023-01-12T09:00:02,True,270,656
GARE,2023-01-12T09:00:02,True,270,656
GARE,2023-01-12T09:00:02,True,270,656
GARE,2023-01-12T09:00:02,True,270,656
GARE,2023-01-12T09:02:02,True,305,656
