name,date,export_date,opened,free_places,places
name,date,opened,free_places,places
ARCT,2023-01-12T09:34:58,True,83,450
ARCT,2023-01-12T09:34:58,True,83,450
ARCT,2023-01-12T09:34:58,True,83,450
ARCT,2023-01-12T10:19:55,True,67,450
ARCT,2023-01-12T10:24:53,True,66,450
ARCT,2023-01-12T10:24:53,True,66,450
ARCT,2023-01-12T10:24:53,True,66,450
ARCT,2023-01-12T10:29:49,True,61,450
ARCT,2023-01-12T10:29:49,True,61,450
ARCT,2023-01-12T10:29:49,True,61,450
ARCT,2023-01-12T10:29:49,True,61,450
ARCT,2023-01-12T10:34:56,True,55,450
ARCT,2023-01-12T10:34:56,True,55,450
ARCT,2023-01-12T10:49:57,True,46,450
ARCT,2023-01-12T13:54:50,True,14,450
ARCT,2023-01-12T13:59:55,True,15,450
ARCT,2023-01-12T13:59:55,True,15,450
ARCT,2023-01-12T13:59:55,True,15,450
ARCT,2023-01-12T19:19:55,True,71,450
ARCT,2023-01-12T19:19:55,True,71,450
ARCT,2023-01-12T19:19:55,True,71,450
ARCT,2023-01-12T19:19:55,True,71,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:24:53,True,72,450
ARCT,2023-01-12T19:29:50,True,73,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:34:57,True,72,450
ARCT,2023-01-12T19:39:53,True,73,450
ARCT,2023-01-12T19:44:51,True,74,450
ARCT,2023-01-12T19:44:51,True,74,450
ARCT,2023-01-12T19:44:51,True,74,450
ARCT,2023-01-12T19:44:51,True,74,450
ARCT,2023-01-12T19:44:51,True,74,450
ARCT,2023-01-12T19:44:51,True,74,450
ARCT,2023-01-12T19:44:51,True,74,450
ARCT,2023-01-12T19:44:51,True,74,450
ARCT,2023-01-12T19:44:51,True,74,450
ARCT,2023-01-12T19:44:51,True,74,450
ARCT,2023-01-12T19:44:51,True,74,450
ARCT,2023-01-12T19:44:51,True,74,450
ARCT,2023-01-12T19:44:51,True,74,450
