name,date,export_date,opened,free_places,places
name,date,opened,free_places,places
CORU,2023-01-12T09:35:50,True,253,440
CORU,2023-01-12T09:35:50,True,253,440
CORU,2023-01-12T09:35:50,True,253,440
CORU,2023-01-12T10:23:51,True,233,440
CORU,2023-01-12T10:23:51,True,233,440
CORU,2023-01-12T10:26:54,True,234,440
CORU,2023-01-12T10:26:54,True,234,440
CORU,2023-01-12T10:29:57,True,233,440
CORU,2023-01-12T10:32:59,True,231,440
CORU,2023-01-12T10:32:59,True,231,440
CORU,2023-01-12T10:32:59,True,231,440
CORU,2023-01-12T10:35:51,True,231,440
CORU,2023-01-12T10:35:51,True,231,440
CORU,2023-01-12T10:50:55,True,226,440
CORU,2023-01-12T13:56:51,True,185,440
CORU,2023-01-12T13:59:53,True,189,440
CORU,2023-01-12T14:02:55,True,191,440
CORU,2023-01-12T14:02:55,True,191,440
CORU,2023-01-12T19:20:50,True,233,440
CORU,2023-01-12T19:20:50,True,233,440
CORU,2023-01-12T19:20:50,True,233,440
CORU,2023-01-12T19:20:50,True,233,440
CORU,2023-01-12T19:26:55,True,228,440
CORU,2023-01-12T19:26:55,True,228,440
CORU,2023-01-12T19:26:55,True,228,440
CORU,2023-01-12T19:26:55,True,228,440
CORU,2023-01-12T19:26:55,True,228,440
CORU,2023-01-12T19:26:55,True,228,440
CORU,2023-01-12T19:26:55,True,228,440
CORU,2023-01-12T19:26:55,True,228,440
CORU,2023-01-12T19:26:55,True,228,440
CORU,2023-01-12T19:26:55,True,228,440
CORU,2023-01-12T19:26:55,True,228,440
CORU,2023-01-12T19:26:55,True,228,440
CORU,2023-01-12T19:26:55,True,228,440
CORU,2023-01-12T19:26:55,True,228,440
CORU,2023-01-12T19:26:55,True,228,440
CORU,2023-01-12T19:26:55,True,228,440
CORU,2023-01-12T19:29:57,True,230,440
CORU,2023-01-12T19:29:57,True,230,440
CORU,2023-01-12T19:29:57,True,230,440
CORU,2023-01-12T19:29:57,True,230,440
CORU,2023-01-12T19:29:57,True,230,440
CORU,2023-01-12T19:29:57,True,230,440
CORU,2023-01-12T19:29:57,True,230,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:35:51,True,231,440
CORU,2023-01-12T19:38:54,True,227,440
CORU,2023-01-12T19:38:54,True,227,440
CORU,2023-01-12T19:41:56,True,226,440
CORU,2023-01-12T19:44:59,True,222,440
CORU,2023-01-12T19:44:59,True,222,440
CORU,2023-01-12T19:44:59,True,222,440
CORU,2023-01-12T19:44:59,True,222,440
CORU,2023-01-12T19:44:59,True,222,440
CORU,2023-01-12T19:44:59,True,222,440
CORU,2023-01-12T19:44:59,True,222,440
CORU,2023-01-12T19:44:59,True,222,440
CORU,2023-01-12T19:47:51,True,219,440
CORU,2023-01-12T19:47:51,True,219,440
CORU,2023-01-12T19:47:51,True,219,440
CORU,2023-01-12T19:47:51,True,219,440
CORU,2023-01-12T19:47:51,True,219,440
CORU,2023-01-12T19:59:51,True,214,440
CORU,2023-01-12T19:59:51,True,214,440
CORU,2023-01-12T19:59:51,True,214,440
CORU,2023-01-12T19:59:51,True,214,440
CORU,2023-01-12T19:59:51,True,214,440
CORU,2023-01-12T19:59:51,True,214,440
CORU,2023-01-12T19:59:51,True,214,440
CORU,2023-01-12T20:02:54,True,213,440
CORU,2023-01-12T20:02:54,True,213,440
CORU,2023-01-12T20:05:57,True,212,440
