name,date,export_date,opened,free_places,places
name,date,opened,free_places,places
GARE,2023-01-12T09:08:01,True,265,656
GARE,2023-01-12T09:08:01,True,265,656
GARE,2023-01-12T09:08:01,True,265,656
GARE,2023-01-12T09:08:01,True,265,656
GARE,2023-01-12T09:10:01,True,298,656
GARE,2023-01-12T09:10:01,True,298,656
GARE,2023-01-12T09:36:02,True,250,656
GARE,2023-01-12T09:36:02,True,250,656
GARE,2023-01-12T09:36:02,True,250,656
GARE,2023-01-12T10:24:01,True,232,656
GARE,2023-01-12T10:24:01,True,232,656
GARE,2023-01-12T10:26:01,True,224,656
GARE,2023-01-12T10:26:01,True,224,656
GARE,2023-01-12T10:30:03,True,229,656
GARE,2023-01-12T10:32:02,True,233,656
GARE,2023-01-12T10:32:02,True,233,656
GARE,2023-01-12T10:34:01,True,227,656
GARE,2023-01-12T10:34:01,True,227,656
GARE,2023-01-12T10:36:01,True,209,656
GARE,2023-01-12T10:52:00,True,202,656
GARE,2023-01-12T13:58:01,True,197,656
GARE,2023-01-12T14:00:03,True,198,656
GARE,2023-01-12T14:02:02,True,201,656
GARE,2023-01-12T14:02:02,True,201,656
GARE,2023-01-12T19:18:01,True,291,656
GARE,2023-01-12T19:18:01,True,291,656
GARE,2023-01-12T19:20:02,True,298,656
GARE,2023-01-12T19:22:01,True,275,656
GARE,2023-01-12T19:24:01,True,308,656
GARE,2023-01-12T19:24:01,True,308,656
GARE,2023-01-12T19:24:01,True,308,656
GARE,2023-01-12T19:24:01,True,308,656
GARE,2023-01-12T19:26:01,True,300,656
GARE,2023-01-12T19:26:01,True,300,656
GARE,2023-01-12T19:26:01,True,300,656
GARE,2023-01-12T19:26:01,True,300,656
GARE,2023-01-12T19:26:01,True,300,656
GARE,2023-01-12T19:26:01,True,300,656
GARE,2023-01-12T19:28:01,True,306,656
GARE,2023-01-12T19:28:01,True,306,656
GARE,2023-01-12T19:28:01,True,306,656
GARE,2023-01-12T19:28:01,True,306,656
GARE,2023-01-12T19:28:01,True,306,656
GARE,2023-01-12T19:28:01,True,306,656
GARE,2023-01-12T19:28:01,True,306,656
GARE,2023-01-12T19:28:01,True,306,656
GARE,2023-01-12T19:28:01,True,306,656
GARE,2023-01-12T19:28:01,True,306,656
GARE,2023-01-12T19:28:01,True,306,656
GARE,2023-01-12T19:28:01,True,306,656
GARE,2023-01-12T19:28:01,True,306,656
GARE,2023-01-12T19:34:01,True,300,656
GARE,2023-01-12T19:34:01,True,300,656
GARE,2023-01-12T19:34:01,True,300,656
GARE,2023-01-12T19:34:01,True,300,656
GARE,2023-01-12T19:34:01,True,300,656
GARE,2023-01-12T19:34:01,True,300,656
GARE,2023-01-12T19:34:01,True,300,656
GARE,2023-01-12T19:34:01,True,300,656
GARE,2023-01-12T19:34:01,True,300,656
GARE,2023-01-12T19:34:01,True,300,656
GARE,2023-01-12T19:34:01,True,300,656
GARE,2023-01-12T19:36:01,True,295,656
GARE,2023-01-12T19:36:01,True,295,656
GARE,2023-01-12T19:36:01,True,295,656
GARE,2023-01-12T19:36:01,True,295,656
GARE,2023-01-12T19:36:01,True,295,656
GARE,2023-01-12T19:36:01,True,295,656
GARE,2023-01-12T19:38:01,True,288,656
GARE,2023-01-12T19:38:01,True,288,656
GARE,2023-01-12T19:38:01,True,288,656
GARE,2023-01-12T19:38:01,True,288,656
GARE,2023-01-12T19:38:01,True,288,656
GARE,2023-01-12T19:38:01,True,288,656
GARE,2023-01-12T19:38:01,True,288,656
GARE,2023-01-12T19:38:01,True,288,656
GARE,2023-01-12T19:44:01,True,292,656
GARE,2023-01-12T19:44:01,True,292,656
GARE,2023-01-12T19:44:01,True,292,656
GARE,2023-01-12T19:44:01,True,292,656
GARE,2023-01-12T19:44:01,True,292,656
GARE,2023-01-12T19:46:01,True,297,656
GARE,2023-01-12T19:46:01,True,297,656
GARE,2023-01-12T19:46:01,True,297,656
GARE,2023-01-12T19:46:01,True,297,656
GARE,2023-01-12T19:48:01,True,284,656
GARE,2023-01-12T19:48:01,True,284,656
GARE,2023-01-12T19:48:01,True,284,656
GARE,2023-01-12T19:48:01,True,284,656
GARE,2023-01-12T19:48:01,True,284,656
GARE,2023-01-12T19:58:00,True,260,656
